Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0,0,0,7,3,0,2,0,HIGH,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,3,0.072108844,3,0,HIGH,May,2,2,4,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,0,0,3,0,HIGH,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,1,0.011111111,2,0,HIGH,May,2,2,9,3,Returning_Visitor,FALSE,FALSE
2,144,0,0,25,2,0,0,0,LOW,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
1,6,0,0,45,2,0.018604651,3,0,LOW,May,2,2,7,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,3,0,2,0,LOW,May,2,2,3,2,Returning_Visitor,TRUE,FALSE
1,0,0,0,7,0,0.0625,3,0,HIGH,May,3,2,1,6,Returning_Visitor,FALSE,FALSE
7,89.5,0,0,26,2,0,0,26983125,LOW,May,3,2,3,4,New_Visitor,FALSE,TRUE
3,91.75,0,0,20,2,0.003174603,1,0,LOW,May,3,2,2,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,1,0.133333333,3,0,HIGH,May,2,2,7,3,Returning_Visitor,FALSE,FALSE
1,81,0,0,12,3,0,0,0,HIGH,May,3,2,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,3,0,1,0,LOW,May,1,1,2,4,Returning_Visitor,TRUE,FALSE
3,296,0,0,9,3,0,0,2839833333,LOW,May,2,2,8,2,New_Visitor,TRUE,TRUE
0,0,0,0,17,1,0,1,0,HIGH,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,1,0,1,1682505,LOW,May,1,1,1,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,3,0,HIGH,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
3,2691666667,0,0,36,2,0.022916667,2,0,LOW,May,3,2,6,4,Returning_Visitor,FALSE,FALSE
3,168.75,0,0,36,2,0,0,2039448649,LOW,May,2,2,3,4,Returning_Visitor,TRUE,TRUE
0,0,0,0,1,0,0.2,3,0,LOW,May,1,1,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,1,0.133333333,3,0,LOW,May,2,2,1,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,1,0.066666667,3,0,NORMAL,May,2,6,1,3,Returning_Visitor,FALSE,FALSE
3,4308333333,1,262,49,2,0.023529412,1,9609529412,HIGH,May,3,2,4,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,6,1,0,1,0,LOW,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,3,0.008333333,1,0,NORMAL,May,2,2,2,1,Returning_Visitor,FALSE,FALSE
7,150.5,0,0,28,3,0,0,2663333333,LOW,May,1,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,3,0,LOW,May,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,1,0.04,3,0,LOW,May,2,2,6,3,Returning_Visitor,FALSE,FALSE
2,53,0,0,4,0,0.026666667,2,0,NORMAL,May,3,2,1,2,Returning_Visitor,FALSE,FALSE
3,102,2,108,51,2,0.003636364,0,0,LOW,May,1,1,1,2,Returning_Visitor,TRUE,FALSE
5,47.5,0,0,40,3,0,0,2782886364,NORMAL,May,2,2,4,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,33,3,0.070588235,3,0,HIGH,May,2,2,1,2,Returning_Visitor,TRUE,FALSE
5,724.5,0,0,23,3,0,0,59988,LOW,May,1,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,3,0,LOW,May,2,2,1,13,Returning_Visitor,TRUE,FALSE
0,0,1,0,124,3,0.005816216,2,0,LOW,May,2,2,8,13,Returning_Visitor,FALSE,FALSE
1,7.5,0,0,19,2,0.038095238,2,0,HIGH,May,2,5,1,3,Returning_Visitor,FALSE,FALSE
1,28,4,162,23,3,0.013580247,1,211162963,LOW,May,2,2,8,1,Returning_Visitor,FALSE,FALSE
4,130.5,2,51,43,2,0.004,0,14792,LOW,May,3,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,1,0.041666667,3,0,NORMAL,May,2,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,23,3,0.034782609,3,0,HIGH,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,0,0,2,0,HIGH,May,2,10,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,2,0,0,0,HIGH,May,2,6,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,1,0,2,0,LOW,May,2,4,1,4,Returning_Visitor,FALSE,FALSE
2,96,0,0,5,0,0.028571429,2,0,LOW,May,1,1,1,15,Returning_Visitor,TRUE,FALSE
7,228125,0,0,71,2,0.002631579,0,4508271053,LOW,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
7,1331666667,2,80,10,2,0,0,0,LOW,May,2,2,1,3,New_Visitor,FALSE,FALSE
9,357.25,3,115,45,3,0,0,549759,LOW,May,2,2,1,4,Returning_Visitor,FALSE,TRUE
0,0,3,470,84,3,0.004909561,1,1021229767,LOW,May,2,4,1,1,Returning_Visitor,FALSE,FALSE
3,14,0,0,25,3,0.008333333,1,0,LOW,May,2,2,3,13,Returning_Visitor,TRUE,FALSE
1,6,0,0,18,3,0.016666667,2,0,NORMAL,May,3,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,28,3,0.066666667,3,0,NORMAL,May,2,5,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,1,0.044444444,3,0,LOW,May,2,5,2,1,Returning_Visitor,FALSE,FALSE
2,4186666667,0,0,21,2,0.018787879,1,23069,LOW,May,2,2,1,5,Returning_Visitor,FALSE,FALSE
6,3351190476,1,8,51,2,0.003954802,0,2846779661,HIGH,May,1,1,9,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,1,1,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,3,0,1,0,HIGH,May,3,2,6,14,Returning_Visitor,FALSE,FALSE
1,10,0,0,82,3,0,0,0,HIGH,May,2,2,4,2,Returning_Visitor,TRUE,FALSE
9,329297619,1,75,32,2,0.010810811,1,2463837838,LOW,May,1,1,9,4,Returning_Visitor,TRUE,TRUE
6,9198484848,3,5895238095,54,2,0.003448276,0,0,LOW,May,3,2,3,4,Returning_Visitor,FALSE,FALSE
2,47,0,0,42,2,0,0,1769657143,HIGH,May,1,1,1,4,New_Visitor,TRUE,TRUE
6,153275,3,394,25,3,0.013333333,2,223392,LOW,May,1,1,3,4,Returning_Visitor,TRUE,FALSE
4,86,0,0,34,3,0.006306306,2,5185457275,LOW,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,3,0,2,0,HIGH,May,7,1,3,1,Returning_Visitor,FALSE,FALSE
6,89,3,12,75,3,0.02013261,2,4374401266,NORMAL,May,2,2,8,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,1,0.028571429,1,0,NORMAL,May,3,3,5,1,Returning_Visitor,FALSE,FALSE
2,2,0,0,0,0,0.1,3,0,LOW,May,1,1,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,16,3,0.014285714,2,4319228571,LOW,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,38,3,0.010526316,2,0,HIGH,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
1,0,0,0,19,3,0.015,1,0,LOW,May,2,2,7,6,Returning_Visitor,FALSE,FALSE
0,0,2,56,9,1,0,1,0,LOW,May,2,2,2,4,New_Visitor,FALSE,FALSE
2,48,0,0,3,3,0.05,3,0,LOW,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
10,527,3,213,26,3,0,0,0,LOW,May,3,2,1,2,Returning_Visitor,FALSE,FALSE
1,135.5,0,0,50,3,0,0,0,LOW,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,NORMAL,May,1,8,7,4,Returning_Visitor,FALSE,FALSE
3,133.5,4,191,15,3,0,1,0,LOW,May,1,1,3,6,Returning_Visitor,FALSE,FALSE
7,186.1,0,0,32,3,0.005128205,1,2091692308,LOW,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,0,3,0,NORMAL,May,2,5,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,0,0.083333333,3,0,LOW,May,3,2,4,3,Returning_Visitor,FALSE,FALSE
5,69,4,163,50,3,0,1,2973214286,LOW,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,1,1,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,1,0.1,3,0,HIGH,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
4,91,1,188,160,1,0.004878049,1,0.58275,LOW,May,2,6,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,39,3,0.012820513,1,0,LOW,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,0,0.075,3,0,HIGH,May,2,5,1,11,Returning_Visitor,TRUE,FALSE
0,0,0,0,30,3,0.006666667,1,0,LOW,May,2,4,3,3,Returning_Visitor,FALSE,FALSE
5,43.4,0,0,32,3,0.009259259,2,265455,LOW,May,2,4,4,2,Returning_Visitor,FALSE,FALSE
4,3266666667,0,0,34,2,0.007894737,1,1846989474,LOW,May,3,2,1,4,Returning_Visitor,TRUE,TRUE
6,86.2,0,0,49,2,0.010526316,1,4376915789,NORMAL,May,1,1,4,4,Returning_Visitor,FALSE,FALSE
0,0,1,25,43,2,0.012878788,2,0,LOW,May,2,5,6,3,Returning_Visitor,TRUE,FALSE
1,299,0,0,4,3,0,2,0,LOW,May,2,2,2,1,Returning_Visitor,TRUE,FALSE
10,2956940559,0,0,29,1,0,0,3499166667,LOW,May,2,2,5,4,Returning_Visitor,TRUE,TRUE
2,14.5,0,0,23,3,0.008333333,2,0,HIGH,May,2,2,2,4,Returning_Visitor,TRUE,FALSE
1,41,4,360,28,3,0.024242424,2,1938181818,LOW,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,2,0.013333333,2,0,NORMAL,May,2,10,9,3,Returning_Visitor,FALSE,FALSE
0,0,1,48,32,2,0.05,3,12484125,NORMAL,May,3,2,8,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,30,3,0.006666667,2,0,HIGH,May,4,2,1,1,Returning_Visitor,FALSE,FALSE
3,177,0,0,3,3,0.04,2,0,LOW,May,3,2,4,11,New_Visitor,FALSE,FALSE
3,77,5,243,127,1,0.00025641,0,0,LOW,May,2,2,4,3,Returning_Visitor,FALSE,FALSE
5,1872666667,2,17,64,2,0.003188406,1,4873969358,LOW,May,3,3,3,4,Returning_Visitor,TRUE,FALSE
5,587,0,0,125,3,0.012433862,1,0,HIGH,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
3,76.5,2,66,16,3,0,0,0,LOW,May,3,2,1,3,Returning_Visitor,TRUE,FALSE
1,35,1,49.5,11,1,0,1,32946,NORMAL,May,2,2,4,4,Returning_Visitor,FALSE,TRUE
0,0,2,236,66,3,0,0,1432115385,LOW,May,2,4,3,3,Returning_Visitor,TRUE,TRUE
1,7,1,97,53,2,0.004848485,1,3268969091,LOW,May,1,1,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,1,0,0,0,LOW,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
15,161764411,7,227.25,104,3,0.028065242,2,3431210317,LOW,May,3,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,1,1,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,0,3,0,LOW,May,2,2,1,4,Returning_Visitor,TRUE,FALSE
1,5,0,0,7,1,0,1,0,LOW,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,1,0,2,0,LOW,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
1,25,0,0,35,3,0,0,1307329412,LOW,May,2,2,6,4,Returning_Visitor,TRUE,TRUE
0,0,1,0,14,0,0.13125,3,0,HIGH,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
2,36.5,0,0,11,3,0,0,0,LOW,May,3,2,9,4,Returning_Visitor,TRUE,FALSE
2,145,0,0,7,3,0,0,0,LOW,May,3,2,4,1,Returning_Visitor,FALSE,FALSE
1,13,0,0,15,3,0,0,339612,LOW,May,3,2,1,6,Returning_Visitor,FALSE,TRUE
0,0,0,0,2,0,0.2,3,0,LOW,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,6,451.5,28,3,0.005882353,1,0,LOW,May,3,2,4,1,Returning_Visitor,TRUE,FALSE
3,80,0,0,32,3,0.008823529,1,5111722549,LOW,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
7,7584615385,4,2463333333,16,3,0.021428571,1,0,LOW,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,0,0.2,3,0,HIGH,May,3,2,8,13,Returning_Visitor,FALSE,FALSE
7,164.5,0,0,73,2,0.002631579,1,425425,LOW,May,2,2,5,1,Returning_Visitor,FALSE,FALSE
4,309,0,0,27,3,0,0,4447733333,LOW,May,1,1,1,4,New_Visitor,FALSE,TRUE
0,0,1,416,20,3,0.019047619,2,0,LOW,May,2,2,3,6,Returning_Visitor,FALSE,FALSE
3,47,0,0,22,3,0,2,0,LOW,May,3,2,3,11,Returning_Visitor,FALSE,FALSE
0,0,1,51,29,3,0,0,2590331034,LOW,May,4,2,1,4,New_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,3,0,LOW,May,1,1,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,3,0,HIGH,May,3,2,6,13,Returning_Visitor,FALSE,FALSE
12,240.2,0,0,90,2,0.002061856,0,1722164948,LOW,May,2,4,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,1,0.164285714,3,0,HIGH,May,3,2,6,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,30,2,0.042145594,3,0,LOW,May,3,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,1,0.04,3,0,LOW,May,2,5,1,3,Returning_Visitor,FALSE,FALSE
2,123,0,0,6,2,0,1,0,LOW,May,3,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,43,3,0.006976744,2,0,HIGH,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
2,2933333333,0,0,98,2,0.009183673,0,1604860714,LOW,May,3,2,3,13,Returning_Visitor,FALSE,TRUE
1,47,0,0,11,3,0,1,0,LOW,May,3,2,1,3,New_Visitor,FALSE,FALSE
5,152875,2,81,46,2,0.004081633,0,2102481633,NORMAL,May,3,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,NORMAL,May,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,3,0,1,0,HIGH,May,1,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0,3,0,LOW,May,1,1,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,44,2,0,1,7529302326,LOW,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
1,10,1,0,28,1,0.013793103,2,0,NORMAL,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,3,0.025,2,0,HIGH,May,2,2,6,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,0,3,0,LOW,May,2,2,9,3,Returning_Visitor,FALSE,FALSE
4,96.5,0,0,42,2,0,0,352339845,LOW,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
3,44,4,1636,49,3,0.009259259,1,6165,HIGH,May,2,2,2,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,21,3,0.038095238,3,0,HIGH,May,2,5,4,2,Returning_Visitor,FALSE,FALSE
1,35,0,0,13,2,0,1,0,LOW,May,1,1,5,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,1,0,0,311904,HIGH,May,2,2,1,4,New_Visitor,FALSE,TRUE
5,72.5,0,0,16,2,0.005263158,1,0,LOW,May,2,4,1,2,Returning_Visitor,TRUE,FALSE
1,38,1,16,30,2,0.026666667,1,0,LOW,May,3,2,2,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,3,0,0,0,LOW,May,2,2,6,2,New_Visitor,TRUE,FALSE
0,0,0,0,15,3,0,0,0,LOW,May,2,6,6,1,Returning_Visitor,FALSE,FALSE
3,76.75,1,0,36,2,0.007692308,0,1899269231,LOW,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,33,3,0.026470588,2,0,HIGH,May,3,2,3,13,Returning_Visitor,FALSE,FALSE
2,353,0,0,24,2,0.025,1,0,LOW,May,2,2,3,6,Returning_Visitor,FALSE,FALSE
15,2759104437,6,606.75,47,1,0.007377049,1,9417272131,LOW,May,3,2,4,6,Returning_Visitor,TRUE,FALSE
4,104.5,4,2618333333,13,2,0.033333333,1,0,LOW,May,3,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,0,0,3,0,LOW,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
3,134,0,0,5,3,0,1,0,LOW,May,2,2,7,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,28,3,0,1,0,HIGH,May,2,4,4,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,2,0.02,3,0,LOW,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
6,43.1,0,0,56,3,0.026502732,2,4163259563,NORMAL,May,3,2,4,4,Returning_Visitor,FALSE,FALSE
8,119,0,0,31,1,0,0,1263441176,LOW,May,2,4,1,3,New_Visitor,FALSE,TRUE
0,0,2,66,27,3,0,0,0,LOW,May,4,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,3,2,8,4,Returning_Visitor,FALSE,FALSE
4,38.5,1,308,14,1,0,1,0,LOW,May,2,2,2,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,13,0,0.2,3,0,HIGH,May,3,2,2,6,Returning_Visitor,FALSE,FALSE
2,1666666667,0,0,9,3,0.088888889,3,0,NORMAL,May,1,1,4,15,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,3,0.063636364,3,0,HIGH,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
2,18,4,15,30,3,0,2,0,LOW,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
3,231,0,0,16,3,0,1,0,NORMAL,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,3,0,0,0,HIGH,May,3,2,5,1,Returning_Visitor,TRUE,FALSE
1,24,0,0,10,3,0,0,0,LOW,May,2,4,3,3,New_Visitor,FALSE,FALSE
0,0,0,0,3,0,0.066666667,3,0,LOW,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
1,0,0,0,0,0,0.2,3,0,LOW,May,3,2,6,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,HIGH,May,1,1,4,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,0,0,3,0,LOW,May,1,2,1,6,Returning_Visitor,FALSE,FALSE
4,92.25,1,0,47,2,0,1,8011553351,NORMAL,May,2,2,1,2,Returning_Visitor,FALSE,TRUE
7,145,0,0,7,0,0,0,0,LOW,May,2,2,1,4,New_Visitor,FALSE,FALSE
4,155.5,0,0,20,3,0,0,0,LOW,May,4,1,1,4,New_Visitor,FALSE,FALSE
7,1359166667,0,0,43,2,0.004347826,1,4242688406,LOW,May,1,1,3,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,0,0.1,3,0,NORMAL,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,1,257,31,3,0.01875,2,2262989583,NORMAL,May,2,2,2,11,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,3,0,1,0,LOW,May,2,2,5,2,Returning_Visitor,FALSE,FALSE
5,119.15,0,0,17,3,0,0,0,LOW,May,3,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,3,2,3,15,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,2,0,0,0,LOW,May,3,2,3,2,New_Visitor,TRUE,FALSE
0,0,0,0,2,0,0,3,0,LOW,May,2,2,1,13,Returning_Visitor,TRUE,FALSE
8,123,0,0,8,0,0.009090909,1,0,NORMAL,May,1,1,5,2,New_Visitor,FALSE,FALSE
4,59,0,0,8,3,0,0,0,LOW,May,4,2,1,6,Returning_Visitor,FALSE,FALSE
4,1075333333,2,298,16,3,0.011764706,0,0,LOW,May,3,2,6,13,Returning_Visitor,FALSE,FALSE
3,84,0,0,15,2,0,1,0,HIGH,May,1,1,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,10,1,0.02,2,0,HIGH,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,3,0.1,3,0,NORMAL,May,2,4,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,HIGH,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,25,2,0,1,0,NORMAL,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,0,0,2,0,LOW,May,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,3,0.022222222,2,0,LOW,May,2,4,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,4,1,1,5,Returning_Visitor,FALSE,FALSE
4,124,0,0,3,1,0,2,0,LOW,May,2,6,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,0,0.08,3,0,LOW,May,3,2,3,3,Returning_Visitor,TRUE,FALSE
2,6116666667,0,0,47,3,0.008333333,1,32799375,LOW,May,2,4,6,4,Returning_Visitor,FALSE,TRUE
2,39.5,1,161,34,2,0.010810811,1,2360518919,NORMAL,May,2,2,8,4,Returning_Visitor,FALSE,TRUE
0,0,1,33,25,3,0.019230769,0,0,LOW,May,1,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,34,3,0,1,0,LOW,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,3,0,NORMAL,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,1,0,2,0,LOW,May,3,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,1,0,2,0,NORMAL,May,2,2,7,1,Returning_Visitor,FALSE,FALSE
8,217,2,281.5,5,2,0,0,0,LOW,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
1,80,2,48,25,3,0,0,0,LOW,May,1,1,4,2,New_Visitor,TRUE,FALSE
0,0,0,0,6,1,0,1,0,LOW,May,2,2,2,11,Returning_Visitor,FALSE,FALSE
6,124.5,5,1328333333,45,3,0.004,0,0,LOW,May,2,5,2,2,Returning_Visitor,FALSE,FALSE
3,2776666667,1,32,32,2,0.005555556,1,0,LOW,May,3,2,8,2,Returning_Visitor,FALSE,FALSE
8,398.7,0,0,50,2,0,0,1978135119,NORMAL,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,3,0.024,2,0,LOW,May,2,2,1,13,Returning_Visitor,TRUE,FALSE
1,56,0,0,11,1,0,1,0,LOW,May,2,2,2,4,New_Visitor,TRUE,FALSE
1,29,0,0,20,3,0.014285714,1,0,NORMAL,May,3,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,1,0,0,0,NORMAL,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
5,147.75,0,0,44,3,0.012765957,1,0,LOW,May,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,1,0.16,3,0,NORMAL,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,3,0.027777778,1,0,HIGH,May,1,1,8,1,Returning_Visitor,FALSE,FALSE
4,149.5,3,56.5,10,1,0,0,0,LOW,May,3,2,8,2,Returning_Visitor,FALSE,FALSE
0,0,1,0,0,0,0.2,3,0,HIGH,May,1,1,3,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,1,0.066666667,3,0,LOW,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
2,13.5,0,0,23,2,0.024,2,0,HIGH,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,40,3,0.005,1,0,HIGH,May,2,10,1,3,Returning_Visitor,FALSE,FALSE
3,4233333333,0,0,64,2,0.005555556,1,6221045455,HIGH,May,2,2,2,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,23,3,0,2,0,HIGH,May,2,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,1,0.025,2,0,NORMAL,May,2,2,2,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,65,3,0.006153846,1,27412,LOW,May,2,4,2,1,Returning_Visitor,FALSE,FALSE
6,34,0,0,69,2,0.001408451,0,0,LOW,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
7,200.5,0,0,66,2,0.000925926,0,2208494444,LOW,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
4,85,0,0,19,1,0.015,2,0,LOW,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
7,4241666667,0,0,13,1,0,0,0,LOW,May,2,4,4,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,0,3,65988,LOW,May,2,2,1,11,Returning_Visitor,FALSE,TRUE
0,0,0,0,9,0,0.2,3,0,HIGH,May,2,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,3,0,1,0,LOW,May,2,6,2,2,Returning_Visitor,FALSE,FALSE
3,6516666667,2,16,23,3,0.008333333,1,54945,LOW,May,1,8,2,11,Returning_Visitor,TRUE,TRUE
0,0,0,0,48,2,0.001041667,1,0,LOW,May,4,1,1,4,Returning_Visitor,FALSE,FALSE
10,220,2,88,77,3,0,0,7668639535,LOW,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,3,0.023529412,2,0,HIGH,May,3,2,4,4,Returning_Visitor,TRUE,FALSE
6,389.75,3,545,65,2,0.014642857,2,1366158824,HIGH,May,2,10,2,1,Returning_Visitor,TRUE,FALSE
8,462,1,57,63,2,0.007692308,1,0,LOW,May,3,2,5,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,3,0,1,0,LOW,May,3,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,3,0.021428571,2,0,NORMAL,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,37,0,0,29,3,0.022988506,3,0,NORMAL,May,2,7,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,3,0.044444444,3,0,HIGH,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
2,28,0,0,7,2,0,1,0,HIGH,May,1,1,1,5,New_Visitor,TRUE,FALSE
5,118.7,1,26,41,1,0.049481481,2,0,HIGH,May,3,2,7,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,53,3,0.022641509,2,0,HIGH,May,2,2,7,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,150,3,0.005547653,0,0,HIGH,May,2,2,5,6,Returning_Visitor,FALSE,FALSE
